5.21504	0.521227	0.951971	0.442496	0.808176
5.24646	0.551134	0.935596	0.467424	0.793491
5.27788	0.580526	0.918281	0.491867	0.778039
5.30929	0.609375	0.900044	0.5158	0.761834
5.34071	0.637651	0.8809	0.539202	0.744895
5.37212	0.665325	0.860867	0.562049	0.727238
5.40354	0.69237	0.839965	0.584319	0.708881
5.43496	0.718758	0.818214	0.605991	0.689843
5.46637	0.744463	0.795633	0.627044	0.670144
5.49779	0.769459	0.772245	0.647458	0.649803
5.5292	0.793719	0.748072	0.667214	0.628842
5.56062	0.817221	0.723137	0.686292	0.607282
5.59203	0.839939	0.697463	0.704675	0.585144
5.62345	0.86185	0.671076	0.722345	0.56245
5.65487	0.882933	0.644	0.739285	0.539225
5.68628	0.903165	0.616262	0.75548	0.515491
5.7177	0.922525	0.587888	0.770914	0.491272
5.74911	0.940994	0.558906	0.785572	0.466593
5.78053	0.958553	0.529344	0.799441	0.441477
5.81195	0.975182	0.49923	0.812509	0.415952
5.84336	0.990866	0.468594	0.824762	0.390041
5.87478	1.00559	0.437465	0.836191	0.363771
5.90619	1.01933	0.405873	0.846783	0.337169
5.93761	1.03208	0.37385	0.85653	0.31026
5.96903	1.04383	0.341426	0.865423	0.283072
6.00044	1.05455	0.308633	0.873454	0.255632
6.03186	1.06425	0.275504	0.880616	0.227966
6.06327	1.0729	0.242069	0.886902	0.200103
6.09469	1.08051	0.208363	0.892308	0.172071
6.12611	1.08705	0.174418	0.896829	0.143896
6.15752	1.09253	0.140267	0.900461	0.115607
6.18894	1.09694	0.105944	0.903201	0.0872323
6.22035	1.10027	0.0714825	0.905048	0.0587994
6.25177	1.10251	0.0369166	0.906001	0.0303365
6.28319	1.10367	0.00228004	0.90606	0.0018718
6.3146	1.10375	-0.0323929	0.905226	-0.0265667
6.34602	1.10273	-0.0670681	0.903499	-0.054951
6.37743	1.10062	-0.101711	0.900884	-0.0832531
6.40885	1.09743	-0.136288	0.897383	-0.111445
6.44026	1.09314	-0.170765	0.893	-0.1395
6.47168	1.08778	-0.205107	0.887741	-0.167389
6.5031	1.08134	-0.239281	0.881613	-0.195086
6.53451	1.07382	-0.273252	0.874621	-0.222563
6.56593	1.06523	-0.306987	0.866773	-0.249793
6.59734	1.05559	-0.340452	0.858079	-0.27675
6.62876	1.04489	-0.373615	0.848547	-0.303408
6.66018	1.03316	-0.406441	0.838188	-0.329741
6.69159	1.02039	-0.438899	0.827013	-0.355722
6.72301	1.0066	-0.470955	0.815033	-0.381327
6.75442	0.991805	-0.502578	0.802261	-0.406531
6.78584	0.976016	-0.533737	0.788711	-0.431309
6.81726	0.959248	-0.564399	0.774397	-0.455637
6.84867	0.941517	-0.594535	0.759333	-0.479492
6.88009	0.922839	-0.624114	0.743536	-0.502851
6.9115	0.903232	-0.653105	0.727021	-0.525691
6.94292	0.882714	-0.681481	0.709805	-0.547991
6.97434	0.861304	-0.709213	0.691907	-0.569727
7.00575	0.839024	-0.736271	0.673343	-0.590881
7.03717	0.815893	-0.76263	0.654135	-0.611431
7.06858	0.791934	-0.788262	0.6343	-0.631359
7.1	0.767171	-0.813141	0.613859	-0.650643
7.13142	0.741625	-0.837243	0.592834	-0.669268
7.16283	0.715322	-0.860542	0.571244	-0.687214
7.19425	0.688287	-0.883014	0.549113	-0.704465
7.22566	0.660547	-0.904637	0.526462	-0.721004
7.25708	0.632127	-0.925389	0.503314	-0.736816
7.28849	0.603055	-0.945248	0.479693	-0.751886
7.31991	0.573359	-0.964193	0.455622	-0.7662
7.35133	0.543068	-0.982206	0.431126	-0.779744
7.38274	0.512211	-0.999267	0.406228	-0.792506
7.41416	0.480818	-1.01536	0.380955	-0.804474
7.44557	0.44892	-1.03046	0.355331	-0.815637
7.47699	0.416547	-1.04457	0.329382	-0.825985
7.50841	0.383731	-1.05765	0.303134	-0.835509
7.53982	0.350504	-1.06971	0.276612	-0.844199
7.57124	0.316898	-1.08072	0.249844	-0.852048
7.60265	0.282946	-1.09068	0.222857	-0.859049
7.63407	0.248681	-1.09956	0.195676	-0.865196
7.66549	0.214137	-1.10738	0.168329	-0.870484
7.6969	0.179348	-1.1141	0.140843	-0.874909
7.72832	0.144348	-1.11974	0.113245	-0.878467
7.75973	0.10917	-1.12427	0.0855624	-0.881155
7.79115	0.0738498	-1.1277	0.0578231	-0.882971
7.82257	0.0384219	-1.13002	0.030054	-0.883916
7.85398	0.00292121	-1.13123	0.00228275	-0.883987
7.8854	-0.0326174	-1.13132	-0.0254634	-0.883187
7.91681	-0.068159	-1.1303	-0.0531571	-0.881517
7.94823	-0.103668	-1.12816	-0.0807711	-0.87898
7.97965	-0.13911	-1.1249	-0.108278	-0.875578
8.01106	-0.17445	-1.12053	-0.135651	-0.871317
8.04248	-0.209653	-1.11505	-0.162864	-0.8662
8.07389	-0.244683	-1.10846	-0.189889	-0.860235
8.10531	-0.279506	-1.10078	-0.2167	-0.853427
8.13672	-0.314088	-1.09199	-0.243271	-0.845784
8.16814	-0.348394	-1.08213	-0.269576	-0.837315
8.19956	-0.38239	-1.07118	-0.29559	-0.828029
8.23097	-0.416042	-1.05917	-0.321286	-0.817935
8.26239	-0.449317	-1.0461	-0.34664	-0.807045
8.2938	-0.482181	-1.03198	-0.371627	-0.79537
8.32522	-0.514602	-1.01683	-0.396223	-0.782923
8.35664	-0.546547	-1.00067	-0.420405	-0.769715
8.38805	-0.577984	-0.983497	-0.444148	-0.755762
8.41947	-0.608881	-0.96534	-0.467429	-0.741077
8.45088	-0.639208	-0.946211	-0.490227	-0.725676
8.4823	-0.668934	-0.92613	-0.512519	-0.709575
8.51372	-0.698029	-0.905114	-0.534284	-0.69279
8.54513	-0.726464	-0.883185	-0.5555	-0.675339
8.57655	-0.754211	-0.860363	-0.576148	-0.657238
8.60796	-0.78124	-0.836668	-0.596207	-0.638508
8.63938	-0.807524	-0.812125	-0.615659	-0.619166
8.6708	-0.833038	-0.786756	-0.634484	-0.599233
8.70221	-0.857755	-0.760585	-0.652666	-0.578729
8.73363	-0.881649	-0.733638	-0.670185	-0.557675
8.76504	-0.904697	-0.70594	-0.687027	-0.536091
8.79646	-0.926875	-0.677518	-0.703175	-0.514
8.82788	-0.94816	-0.6484	-0.718614	-0.491424
8.85929	-0.96853	-0.618612	-0.733328	-0.468386
8.89071	-0.987964	-0.588185	-0.747306	-0.444909
8.92212	-1.00644	-0.557147	-0.760532	-0.421016
8.95354	-1.02395	-0.525529	-0.772996	-0.396732
8.98495	-1.04046	-0.493361	-0.784685	-0.37208
9.01637	-1.05596	-0.460674	-0.795589	-0.347086
9.04779	-1.07043	-0.4275	-0.805698	-0.321774
9.0792	-1.08386	-0.393872	-0.815003	-0.29617
9.11062	-1.09623	-0.359821	-0.823494	-0.270299
9.14203	-1.10754	-0.325382	-0.831166	-0.244188
9.17345	-1.11776	-0.290588	-0.83801	-0.217861
9.20487	-1.12689	-0.255472	-0.844021	-0.191345
9.23628	-1.13491	-0.22007	-0.849194	-0.164667
9.2677	-1.14183	-0.184416	-0.853525	-0.137852
9.29911	-1.14762	-0.148544	-0.85701	-0.110929
9.33053	-1.15229	-0.112491	-0.859647	-0.0839221
9.36195	-1.15582	-0.0762907	-0.861433	-0.0568594
9.39336	-1.15822	-0.0399795	-0.862368	-0.0297673
9.42478	-1.15947	-0.00359298	-0.862452	-0.00267257
9.45619	-1.15959	0.032833	-0.861685	0.0243981
9.48761	-1.15856	0.0692625	-0.86007	0.051418
9.51903	-1.15638	0.10566	-0.857608	0.0783605
9.55044	-1.15306	0.141988	-0.854303	0.105199
9.58186	-1.1486	0.178213	-0.850159	0.131908
9.61327	-1.143	0.214297	-0.845181	0.15846
9.64469	-1.13627	0.250205	-0.839375	0.18483
9.67611	-1.12841	0.285902	-0.832746	0.210991
9.70752	-1.11943	0.321352	-0.825303	0.236919
9.73894	-1.10933	0.35652	-0.817054	0.262587
9.77035	-1.09813	0.391371	-0.808007	0.287972
9.80177	-1.08583	0.42587	-0.798172	0.313047
9.83319	-1.07246	0.459982	-0.78756	0.337789
9.8646	-1.058	0.493674	-0.776182	0.362173
9.89602	-1.0425	0.526912	-0.76405	0.386177
9.92743	-1.02594	0.559663	-0.751177	0.409776
9.95885	-1.00836	0.591894	-0.737575	0.432947
9.99026	-0.989765	0.623573	-0.72326	0.455669
10.0217	-0.970175	0.654667	-0.708246	0.477919
10.0531	-0.949608	0.685146	-0.692548	0.499676
10.0845	-0.928083	0.714979	-0.676183	0.520919
10.1159	-0.905621	0.744136	-0.659167	0.541628
10.1473	-0.882244	0.772586	-0.641518	0.561781
10.1788	-0.857972	0.800303	-0.623254	0.581362
10.2102	-0.83283	0.827257	-0.604394	0.600349
10.2416	-0.806841	0.853421	-0.584956	0.618726
10.273	-0.78003	0.878769	-0.56496	0.636475
10.3044	-0.752423	0.903274	-0.544427	0.653579
10.3358	-0.724045	0.926912	-0.523378	0.670021
10.3673	-0.694926	0.949659	-0.501833	0.685786
10.3987	-0.665091	0.97149	-0.479815	0.70086
10.4301	-0.634571	0.992385	-0.457346	0.715228
10.4615	-0.603394	1.01232	-0.434447	0.728877
10.4929	-0.571591	1.03128	-0.411143	0.741793
10.5243	-0.539193	1.04923	-0.387457	0.753966
10.5558	-0.50623	1.06617	-0.363412	0.765383
10.5872	-0.472735	1.08208	-0.339032	0.776033
10.6186	-0.438741	1.09693	-0.314342	0.785909
10.65	-0.40428	1.11071	-0.289366	0.795
10.6814	-0.369386	1.12341	-0.26413	0.803297
10.7128	-0.334093	1.13502	-0.238658	0.810795
10.7442	-0.298435	1.14551	-0.212976	0.817486
10.7757	-0.262448	1.15489	-0.187109	0.823364
10.8071	-0.226166	1.16313	-0.161083	0.828425
10.8385	-0.189625	1.17024	-0.134924	0.832663
10.8699	-0.152861	1.1762	-0.108658	0.836077
10.9013	-0.11591	1.181	-0.0823109	0.838663
10.9327	-0.0788074	1.18464	-0.0559083	0.840419
10.9642	-0.0415908	1.18712	-0.0294767	0.841345
10.9956	-0.00429647	1.18842	-0.00304204	0.841441
11.027	0.0330389	1.18856	0.0233695	0.840707
11.0584	0.0703785	1.18752	0.049732	0.839144
11.0898	0.107686	1.18531	0.0760195	0.836756
11.1212	0.144923	1.18192	0.102206	0.833545
11.1527	0.182054	1.17737	0.128266	0.829516
11.1841	0.219043	1.17165	0.154174	0.824672
11.2155	0.255851	1.16477	0.179904	0.81902
11.2469	0.292444	1.15673	0.205432	0.812566
11.2783	0.328783	1.14755	0.230732	0.805318
11.3097	0.364835	1.13722	0.255779	0.797282
11.3411	0.400561	1.12576	0.280549	0.788469
11.3726	0.435928	1.11317	0.305019	0.778886
11.404	0.470899	1.09948	0.329163	0.768545
11.4354	0.50544	1.08468	0.35296	0.757457
11.4668	0.539517	1.0688	0.376384	0.745632
11.4982	0.573094	1.05185	0.399415	0.733084
11.5296	0.606139	1.03385	0.422029	0.719826
11.5611	0.638618	1.01481	0.444204	0.705871
11.5925	0.6705	0.994745	0.46592	0.691233
11.6239	0.70175	0.97368	0.487155	0.675929
11.6553	0.732339	0.951634	0.507889	0.659973
11.6867	0.762236	0.928627	0.528101	0.643382
11.7181	0.79141	0.904681	0.547773	0.626174
11.7496	0.819831	0.879818	0.566885	0.608364
11.781	0.847471	0.854062	0.58542	0.589973
11.8124	0.874302	0.827438	0.603359	0.571018
11.8438	0.900297	0.799971	0.620685	0.551518
11.8752	0.925429	0.771687	0.637383	0.531494
11.9066	0.949672	0.742614	0.653435	0.510966
11.9381	0.973002	0.712779	0.668828	0.489954
11.9695	0.995395	0.682212	0.683545	0.46848
12.0009	1.01683	0.65094	0.697575	0.446565
12.0323	1.03728	0.618996	0.710902	0.424231
12.0637	1.05672	0.586409	0.723516	0.401501
12.0951	1.07515	0.553211	0.735403	0.378398
12.1265	1.09253	0.519434	0.746554	0.354944
12.158	1.10884	0.485111	0.756958	0.331164
12.1894	1.12408	0.450276	0.766605	0.30708
12.2208	1.13823	0.414962	0.775487	0.282718
12.2522	1.15127	0.379203	0.783596	0.2581
12.2836	1.16318	0.343035	0.790924	0.233253
12.315	1.17396	0.306493	0.797464	0.2082
12.3465	1.18359	0.269612	0.803212	0.182966
12.3779	1.19206	0.232429	0.808163	0.157577
12.4093	1.19936	0.194979	0.812312	0.132057
12.4407	1.20548	0.1573	0.815655	0.106433
12.4721	1.21042	0.119429	0.818191	0.0807284
12.5035	1.21418	0.0814021	0.819918	0.0549699
12.535	1.21673	0.0432577	0.820835	0.0291826
12.5664	1.21809	0.00503285	0.820942	0.00339192
12.5978	1.21825	-0.0332347	0.820239	-0.0223766
12.6292	1.21721	-0.0715071	0.818728	-0.0480977
12.6606	1.21496	-0.109747	0.816411	-0.073746
12.692	1.21151	-0.147916	0.813291	-0.0992963
12.7235	1.20687	-0.185977	0.809373	-0.124724
12.7549	1.20102	-0.223891	0.804661	-0.150003
12.7863	1.19399	-0.261623	0.799159	-0.175109
12.8177	1.18577	-0.299133	0.792876	-0.200018
12.8491	1.17637	-0.336385	0.785816	-0.224705
12.8805	1.1658	-0.373342	0.777989	-0.249146
12.9119	1.15408	-0.409967	0.769403	-0.273318
12.9434	1.1412	-0.446223	0.760066	-0.297196
12.9748	1.12718	-0.482075	0.749989	-0.320758
13.0062	1.11203	-0.517486	0.739183	-0.34398
13.0376	1.09578	-0.552422	0.727658	-0.36684
13.069	1.07842	-0.586846	0.715427	-0.389316
13.1004	1.05998	-0.620726	0.702503	-0.411385
13.1319	1.04048	-0.654026	0.688899	-0.433028
13.1633	1.01994	-0.686714	0.674629	-0.454222
13.1947	0.998363	-0.718756	0.659708	-0.474947
13.2261	0.975783	-0.750121	0.644152	-0.495184
13.2575	0.952217	-0.780776	0.627975	-0.514912
13.2889	0.927688	-0.810691	0.611196	-0.534114
13.3204	0.90222	-0.839835	0.59383	-0.552769
13.3518	0.875835	-0.868179	0.575896	-0.570862
13.3832	0.848561	-0.895694	0.557412	-0.588373
13.4146	0.820422	-0.922353	0.538396	-0.605287
13.446	0.791445	-0.948127	0.518868	-0.621588
13.4774	0.761659	-0.972991	0.498848	-0.63726
13.5088	0.731091	-0.996919	0.478356	-0.652288
13.5403	0.699772	-1.01989	0.457412	-0.666658
13.5717	0.667732	-1.04187	0.436038	-0.680356
13.6031	0.635	-1.06285	0.414255	-0.693371
13.6345	0.60161	-1.0828	0.392085	-0.705688
13.6659	0.567593	-1.1017	0.369551	-0.717298
13.6973	0.532982	-1.11953	0.346674	-0.728189
13.7288	0.497811	-1.13627	0.323478	-0.738352
13.7602	0.462114	-1.15191	0.299986	-0.747776
13.7916	0.425925	-1.16643	0.276221	-0.756454
13.823	0.389281	-1.17981	0.252208	-0.764377
13.8544	0.352216	-1.19204	0.227969	-0.771539
13.8858	0.314767	-1.20311	0.20353	-0.777933
13.9173	0.27697	-1.21299	0.178913	-0.783554
13.9487	0.238863	-1.2217	0.154145	-0.788396
13.9801	0.200482	-1.2292	0.12925	-0.792457
14.0115	0.161866	-1.2355	0.104251	-0.795732
14.0429	0.123051	-1.24058	0.0791741	-0.798219
14.0743	0.0840774	-1.24445	0.0540439	-0.799917
14.1058	0.0449818	-1.24709	0.0288853	-0.800825
14.1372	0.00580332	-1.2485	0.00372295	-0.800941
14.1686	-0.0334196	-1.24869	-0.0214182	-0.800269
14.2	-0.0726482	-1.24764	-0.0465135	-0.798807
14.2314	-0.111844	-1.24535	-0.0715382	-0.79656
14.2628	-0.150968	-1.24184	-0.0964676	-0.793529
14.2942	-0.189981	-1.2371	-0.121277	-0.789719
14.3257	-0.228846	-1.23113	-0.145943	-0.785134
14.3571	-0.267523	-1.22394	-0.170441	-0.77978
14.3885	-0.305974	-1.21553	-0.194746	-0.773662
14.4199	-0.344161	-1.20592	-0.218835	-0.766787
14.4513	-0.382046	-1.19511	-0.242685	-0.759163
14.4827	-0.419592	-1.18311	-0.266272	-0.750797
14.5142	-0.45676	-1.16993	-0.289573	-0.7417
14.5456	-0.493515	-1.15558	-0.312566	-0.731881
14.577	-0.529818	-1.14007	-0.335228	-0.721349
14.6084	-0.565635	-1.12343	-0.357537	-0.710117
14.6398	-0.600928	-1.10566	-0.379471	-0.698195
14.6712	-0.635663	-1.08678	-0.40101	-0.685597
14.7027	-0.669806	-1.06681	-0.422132	-0.672336
14.7341	-0.70332	-1.04577	-0.442817	-0.658424
14.7655	-0.736174	-1.02367	-0.463045	-0.643877
14.7969	-0.768334	-1.00054	-0.482796	-0.62871
14.8283	-0.799767	-0.976406	-0.502052	-0.612937
14.8597	-0.830441	-0.95128	-0.520794	-0.596576
14.8911	-0.860327	-0.925191	-0.539004	-0.579643
14.9226	-0.889392	-0.898163	-0.556665	-0.562154
14.954	-0.917609	-0.870222	-0.573759	-0.544129
14.9854	-0.944948	-0.841394	-0.590271	-0.525585
15.0168	-0.971381	-0.811708	-0.606185	-0.506541
15.0482	-0.996882	-0.781191	-0.621485	-0.487017
15.0796	-1.02142	-0.749873	-0.636157	-0.467032
15.1111	-1.04498	-0.717784	-0.650187	-0.446605
15.1425	-1.06753	-0.684955	-0.663563	-0.425759
15.1739	-1.08905	-0.651418	-0.676271	-0.404513
15.2053	-1.10951	-0.617204	-0.6883	-0.38289
15.2367	-1.1289	-0.582348	-0.699638	-0.36091
15.2681	-1.1472	-0.546882	-0.710276	-0.338596
15.2996	-1.16438	-0.510842	-0.720202	-0.31597
15.331	-1.18043	-0.474262	-0.729409	-0.293055
15.3624	-1.19533	-0.437177	-0.737887	-0.269874
15.3938	-1.20906	-0.399625	-0.745629	-0.246449
15.4252	-1.22162	-0.361641	-0.752629	-0.222804
15.4566	-1.23298	-0.323263	-0.75888	-0.198963
15.4881	-1.24313	-0.284528	-0.764376	-0.17495
15.5195	-1.25207	-0.245474	-0.769113	-0.150787
15.5509	-1.25978	-0.206139	-0.773087	-0.1265
15.5823	-1.26626	-0.166561	-0.776295	-0.102112
15.6137	-1.27149	-0.126781	-0.778734	-0.0776476
15.6451	-1.27548	-0.0868354	-0.780404	-0.0531305
15.6765	-1.2782	-0.0467651	-0.781302	-0.0285851
15.708	-1.27967	-0.00660913	-0.781428	-0.00403584
15.7394	-1.27988	0.033593	-0.780785	0.0204932
15.7708	-1.27883	0.0738017	-0.779372	0.0449779
15.8022	-1.27651	0.113977	-0.777191	0.0693941
15.8336	-1.27293	0.15408	-0.774247	0.0937178
15.865	-1.26809	0.19407	-0.770543	0.117925
15.8965	-1.26199	0.233908	-0.766082	0.141992
15.9279	-1.25464	0.273555	-0.76087	0.165896
15.9593	-1.24605	0.31297	-0.754913	0.189612
15.9907	-1.23621	0.352116	-0.748218	0.213118
16.0221	-1.22515	0.390953	-0.740791	0.236391
16.0535	-1.21287	0.429442	-0.732642	0.259407
